component_id,iddq_uA_0h,iddq_uA_24h,iddq_uA_96h,iddq_uA_168h,leakage_current_uA_0h,leakage_current_uA_24h,leakage_current_uA_96h,leakage_current_uA_168h,propagation_delay_ns_0h,propagation_delay_ns_24h,propagation_delay_ns_96h,propagation_delay_ns_168h,voltage_V_0h,voltage_V_24h,voltage_V_96h,voltage_V_168h,temperature_C_0h,temperature_C_24h,temperature_C_96h,temperature_C_168h,module_a_label,iddq_drift_168h_true,iddq_drift_24h_pct,iddq_drift_96h_pct,leakage_drift_96h_pct,delay_drift_96h_pct
SYN_C01650,100.68182154450889,104.26817902653598,102.46567236543838,105.00211976899573,48.237985062075,48.897879787279784,47.324704164587956,48.61613061503009,9.474839734372825,9.46546881141742,9.460444647962321,9.465139780712228,1.2057067621093454,1.217377312833724,1.2152054952780529,1.2202253404272034,125.82159836708693,124.7538205839365,123.38959616425575,124.86947236774137,0,0.013706940732895675,3.562070517806081,1.771770507887456,-1.8932816043451792,-0.1519296031813765
SYN_C01651,108.72391669428184,114.43710295001809,122.79557105614715,130.5336501843009,,52.35371340498009,58.238240938882626,61.69666907717586,9.939278669872415,10.227227613097597,10.559384962021044,10.848110119164591,1.205022183131629,1.2032372038676251,1.195864426774037,1.1931194415350093,124.92028389445882,125.42575281485203,125.42781298507974,125.32830094811787,1,0.20752731269568772,5.254764939899118,12.942556513515843,,6.238946635315424
SYN_C01652,110.38922658938186,107.50781012459663,108.76303584622221,109.9899787456937,51.81890349030761,53.00305253360125,53.60167910201599,53.78101299357023,9.28105230912605,9.318943959623528,9.320809292006228,9.347114074910467,1.2003200666137617,1.2071958226098691,1.2046458716788364,1.1886695572879964,123.48975286082094,124.13357937282069,125.02241821140592,126.26237545389871,0,0.012763545857952205,-2.6102334021265716,-1.4731426185352714,3.4403962485270214,0.42836718893486697
SYN_C01653,93.68339755005067,95.98554468572398,105.7287581794116,115.45677743789656,50.732683986299214,55.07612699610225,60.4831472143782,65.67119690943217,9.776285756782768,9.932883389904758,10.328688663189244,10.87131532125952,1.206056798358822,1.2175804950843154,1.2010292791161057,1.1859129503857804,125.39912547345472,126.05928675227526,126.4155268652451,125.26630535725785,1,0.23199822926449773,2.457369390818025,12.857518988810854,19.219293090647792,5.650437396668974
SYN_C01654,99.36255875625899,97.88353907716665,95.9658066805114,100.67054360596944,53.39498752201172,53.8218240705036,53.88519077887638,54.57383808486252,10.142936761734097,10.088996311992657,10.106231068924084,10.155475796277706,1.1890423818397227,1.1880863778213915,1.1900856879197825,1.1964355168362086,125.90775318082162,123.30272631959629,126.3751848522265,124.24361703609584,0,0.013309226583757716,-1.4885080432765934,-3.4185432805529667,0.9180698032049871,-0.3618842715109063
SYN_C01655,91.4157290792322,92.37930957513082,92.49361962176562,92.54047706698553,49.73535635123424,51.28465835813263,49.957448852690106,50.80791491353597,9.386862760443787,9.353507925107182,9.443084647823252,9.522775281968832,1.1892415485275183,1.20160008498396,1.2110911956680004,1.2006266807146284,125.31999410000043,125.43313127324677,124.6913617913316,125.7059013557032,0,0.013520262072742636,1.0540642246187935,1.1791084022304201,0.4465485275453491,0.5989422538101201
SYN_C01656,108.06880198256226,,113.01966055483803,119.36793261141034,47.36633556080167,48.490300119966506,49.823863303639186,53.992703016113204,9.80871338632935,9.930503028664932,10.022263016810362,10.278752360418057,1.1826132064436403,1.203378179077308,1.1953484404351329,1.1894595197391455,123.4961116458253,125.89103330665165,125.96294948293253,122.93540607121327,1,0.10657334708334407,,4.581209823233372,5.188342551183665,2.1771421191554166
SYN_C01657,102.11873053846139,106.20837917188594,103.95473682380778,104.65560824067948,50.00911457034496,49.61117927281757,50.76230053631232,48.34266600342083,10.134528997252355,10.090562222912796,10.103707301953731,10.147422147011202,1.2071118354007997,1.2052154581394796,1.1996426668628175,1.2049815287273282,123.2806400395971,125.1770467749774,125.14382827909961,125.48204118715091,0,0.002063225059359952,4.004797760274002,1.7979133462248469,1.5060973833237754,-0.3041255820273428
SYN_C01658,101.24756974246544,104.36544643859396,109.14538655947757,117.02190858935808,52.39760745206911,52.56983992844763,57.03187274795586,59.59912883887026,10.056694573915166,10.08725119554111,10.308132386689858,10.65890274669767,1.1745579056972624,1.1747327393133704,1.1562390068562347,1.1621975685912822,123.95306058765564,125.24475361950115,123.23304349723996,126.29289588368474,1,0.1375899767734394,3.079458306070149,7.800500137535263,8.84442157044281,2.500203331488908
SYN_C01659,103.49153728691061,99.7882397523933,100.94931332369153,101.59974451977186,53.573595883081815,52.189767974236815,52.056949728622754,54.58431850028143,10.142111957717669,10.100902038988274,10.204752447587577,10.196594360854982,1.2271055761271807,1.2260187680604158,1.2193938985952009,1.2221780426564572,124.86590095049856,125.38713873033224,124.55485594027779,123.97902525922366,0,0.004276586547119268,-3.5783578364003135,-2.4564558898871645,-2.8309582910375575,0.6176276709531072
SYN_C01660,105.47082641027026,106.61821843862525,108.72500494045212,107.07568604900752,50.28687441031521,49.417373399065426,51.812499423955764,51.14493870888512,9.722155434811908,9.583934921131455,9.528931030098347,9.701676894585187,1.2321989968807834,1.225037872093638,1.2301573870775608,1.223572683275496,124.63890752038888,127.07599896891489,124.02605557392712,124.53882323503296,0,0.014749477066833064,1.0878762093811167,3.0853826038334553,3.033843386630547,-1.9874646729231134
SYN_C01661,104.89758210664826,106.22150306038016,106.79578289611186,108.35598510531857,47.4594212648913,48.490573804241315,48.76481850859056,47.82694385865442,10.08400141456989,10.106146741864697,10.192977757406002,10.115299959763394,1.1782638809630714,1.172615947529339,1.1877917325012937,1.174520188511816,125.62606749357559,126.33231593564042,123.42354387410641,125.68614713699975,0,0.00964371223693699,1.2621081698393042,1.809575350872931,2.750554492464797,1.0806855171465664
SYN_C01662,105.30578391842035,104.89523738406437,108.7959728654382,106.86250505529296,50.7248288271411,52.493113708354045,51.34589495710797,51.337563212504755,9.803243646147902,9.825417354945861,9.825555317925488,9.814735086607554,1.20776933505722,1.2093494610540352,1.217334524754396,1.2094867781536622,123.26392275221048,124.54662286314671,125.50115458876175,123.85449127364409,0,0.01260196873405347,-0.38986133437268783,3.3143373679471213,1.2243828995132242,0.22759478987706092
SYN_C01663,102.42644819714852,103.46450222206892,107.36332972486218,114.9180834264526,50.26952194403503,,52.957465494459896,58.549990032645496,10.268896215064425,10.324657240583042,10.595306304758026,10.852245920143252,1.1793846582544527,1.165085556352408,1.173543697008326,1.1580958183739407,124.64631437277447,124.24940504996405,125.45652175609315,124.08066013292986,1,0.11420280710789454,1.0134628733023836,4.819928460480489,5.347064078742089,3.1786287723383446
SYN_C01664,96.79581912675509,96.25857535469174,97.8903184407047,95.54562175257294,53.65014272170705,54.04498047150375,54.29471415624833,53.720443650723034,9.097627214499477,9.08730973746479,9.111449640122233,9.007284134172663,1.201459438124696,1.198278353777015,1.2006747782643616,1.2036758972232988,123.94784800062472,123.83257574988018,125.09332301890626,125.26456097592607,0,0.001132066842441626,-0.5550278688791531,1.1307299466275027,1.201434706119594,0.15193440329942554
SYN_C01665,104.36525078222655,102.75766892279273,104.46282536968347,104.3527622463056,47.83890284023697,47.401766972361614,47.80230022384646,49.311958979837286,9.908696841464664,9.988367464205163,10.00812777028745,9.97311487036893,1.1728708373704597,1.1727619724721652,1.174854862476646,1.153632460181346,122.45262453154258,125.13940070373505,124.04219045672446,124.26674226303801,0,0.007726225117847878,-1.5403420653760298,0.09349336750076155,-0.07651224049336731,1.003471298129737
SYN_C01666,103.93589519770768,105.37388017566691,107.96462010444355,113.39472834446708,48.416827691104935,49.10628082441281,51.226940394676646,51.71166665571604,10.13481837953371,10.086471671938304,10.269850971493819,10.382636588227362,1.2039568878529716,1.2007113411270411,1.1934336792494264,1.2060379838023263,126.16329064654113,125.34011137801699,124.38665702316814,123.00798413612466,1,0.08380172301935168,1.3835306611097982,3.876163186041167,5.804000050354354,1.3323632146461906
SYN_C01667,98.81091004442712,101.51672605613385,101.65736076363149,106.89135911292125,53.23080280155148,53.05004710659196,,59.11010160425601,10.481081063152562,10.621536497524897,10.69763763154551,11.014684689277678,1.1891803581691405,1.1876726211800344,1.1807968564580207,1.1848471173380604,125.12190765966126,125.53768314150666,124.44004398030762,125.02687078482205,1,0.08763264684326745,2.7383777869165944,2.880704891721527,,2.066166334256081
SYN_C01668,98.58861023794759,99.45050292675845,98.22895547223683,97.41617674196264,48.268187038684445,49.34241730680183,,49.200018894982264,10.04572577333038,10.033038866762562,10.017190042382001,10.078080586873996,1.2185311968821444,1.2203452191174713,1.2283990210874585,1.2159939566941407,125.93560314935316,123.5858560844154,124.57485116252946,125.26293295690253,0,0.008760090454791505,0.8742315027371235,-0.36480356589135043,,-0.28405843034394007
SYN_C01669,,112.93664124766454,126.99378928393435,140.83122796437198,48.93225885484652,52.68103506012906,60.56789011678827,69.20560291063053,10.097056234882675,10.319565755364566,11.025097622750778,11.512755412630344,1.2192676582234392,1.212061031087901,1.2103371716988813,1.1928008012560716,124.51547588793657,123.99220341895887,126.11518524838013,121.75005345217251,1,0.32649306876662343,,,23.779060142017723,9.191207479482618
SYN_C01670,108.86851039733597,115.74910024240361,122.25644055843925,133.16610652075673,53.43764220658824,56.48267187659461,62.86256961564763,63.974555022613195,10.164587764483016,10.299998794896405,10.686652014382107,11.18204308734282,1.2265858906388498,1.2167379885843035,1.203976405535196,1.1994217119159056,125.53074543198524,123.85235692965686,124.74596338968124,125.36250105675298,1,0.22080302886604192,6.320091842862227,12.297339342883935,17.637244122079565,5.1361084383892175
SYN_C01671,94.71998407405992,96.96604490172412,97.62559995782026,96.66055614197772,45.52364264232442,46.69194793354043,45.662916429568824,46.562682146419895,10.555329070798383,10.566321425865738,10.550904534069897,10.490124824833948,1.2236838926865639,1.2164161470385624,1.2194167519942862,1.2134697191858943,126.92151188740861,125.925513109217,124.8882539168815,124.88805894936345,0,0.013847023065958633,2.3712639414170917,3.067584852514843,0.3059372650353768,-0.04191756314567651
SYN_C01672,99.77103915561177,99.38296329468463,97.9265616889806,98.87138350654786,56.96497342348359,57.35833982513322,57.70536662510182,56.3002418315924,9.763746344188716,9.785728378964139,9.7920256789366,9.892945599954004,1.2027406090917832,1.2031935894962686,1.1869471897496267,1.2074453030709025,125.07756551663375,124.44166115584372,124.67043099552906,124.58230465353219,0,0.01824122387314932,-0.3889664417766239,-1.8487102893198948,1.2997341298030012,0.2896361063775033
SYN_C01673,103.45633132128425,105.31262153314938,107.57242515590298,115.0736989872357,,48.49446032523869,,54.80716710397591,9.393926102004077,9.521442586744145,9.712863355785743,10.00589782535274,1.199718823467033,1.2030443855746282,1.200944862936169,1.1886521762071343,125.22981159469123,125.25749564395589,125.90837982970584,122.94274785333262,1,0.13585359528500196,1.794274152347824,3.9785808969353167,,3.395143311949459
SYN_C01674,103.20832059489018,103.96159850356116,105.04824181661476,111.8093912122115,53.182043080247205,53.94738805820202,54.55530337834109,57.36794653439598,9.424702234954392,9.449678795508412,9.564158123237268,9.605892151058423,1.2063568227167698,1.2029890147697306,1.2009008669909456,1.1991586277648116,125.24957653697886,126.01658546556122,127.04724260100787,125.82053139739146,1,0.07598241847074337,0.72986160837528,1.7827256669998313,2.5821879314071263,1.4796848198096024
SYN_C01675,98.83373682689323,96.26433493544451,98.10233592995928,100.53703086192938,50.06818350546009,49.542591088884194,50.52697377717501,51.29833030930807,10.214693107423786,10.2406171812887,10.318121647064311,10.240593805599914,1.1857080847976176,1.183728067313411,1.1879359300289456,1.1911629838987223,123.96041271420697,124.37360463954747,125.5070469310423,126.08237426869589,0,0.011490693916941089,-2.599721485740253,-0.7400316131069627,0.9163309702755349,1.0125467163115838
SYN_C01676,108.59340830091217,107.62061232701048,111.83942706794447,112.77312225084357,49.707946355514345,50.9155268846963,50.478126764876926,50.14614764192287,10.165224518892602,10.146452918073791,10.12668024126703,10.170298245457548,1.214226103820501,1.2188164504112875,1.2173736468186453,1.2166135775551437,126.0434029947856,123.40270317447197,126.36554511665125,125.46787637742733,0,0.015222249186326642,-0.8958149386066606,2.9891489896307366,1.549411041555011,-0.3791778288215441
SYN_C01677,101.88783665667937,103.98830115378846,101.28009224391084,104.74887573449024,48.689011477730034,49.41334035205318,48.37095277831509,48.29321934657423,9.936887556349616,9.83753321411203,9.95578308403554,9.983549028267058,1.2026866369833873,1.2116995124834598,1.2060497793954963,1.2061301277316365,125.76829422673687,124.15643482743705,125.28454982257526,125.34315797640176,0,0.012869938559866564,2.0615458783238267,-0.5964837734423366,-0.6532453417346916,0.19015539401821868
SYN_C01678,103.25640503232658,102.95834812888369,106.38615973452704,,52.34216022417899,52.378212950728255,54.08928072577352,56.913303701959386,9.770325283445372,9.831865133736997,9.974324665693164,10.026228632207067,1.2189887323789057,1.2169103302390152,1.1998011563496058,1.2111947547881732,124.5787954990588,124.40447827920705,126.74257924752854,125.07799851772623,1,0.06425424705160807,-0.2886570604018077,3.0310513921345823,3.3378838284696233,2.0879487256524025
SYN_C01679,107.00393051141744,,115.43966544112298,121.75783911209665,49.34230311504744,48.51816074340114,52.68304850466355,56.77163306522963,10.078992905426375,10.115246882766922,10.347064504725118,10.56741027148153,1.166489365763504,1.152317828361196,1.1636674457454819,1.1561103246748634,126.8946340633962,125.32660554724094,123.9985037349385,124.9127481400015,1,0.12523176266222114,,7.883574827006419,6.770550174414772,2.6597062009480865
SYN_C01680,97.1711045483065,99.38656413653155,98.92433927789374,99.93310925825666,48.512872974472,48.46762087823782,49.17414013557933,49.22408492060776,10.049488067359928,10.021197208945157,10.06063064524029,10.103101627514354,1.2131946899851653,1.2067332685040433,1.2060332885835159,1.2043086972146466,125.44695635026642,125.13768365998311,124.94461591907061,125.1845685689456,0,0.018198105803403742,2.2799571935746363,1.804275805793328,1.3630756551055865,0.11087706961464164
SYN_C01681,100.81192433640074,100.74983652252465,100.54300883122578,102.72866008896233,53.98717103575106,56.65204463082365,56.471665778993554,55.39474833381909,10.20065122997764,10.122350089396914,10.12489031420269,10.23621066144018,1.211168623622518,1.2093061922335733,1.2075957226465002,1.221164053822356,,125.69783697619414,124.21133147708893,124.95203623361346,0,0.01621571105698304,-0.061587767801067235,-0.2667496994478664,4.602009506290348,-0.7427066573191328
SYN_C01682,93.29073652907233,94.17209115787682,97.80692997296913,102.34962803235231,49.86856636826404,51.44071805587207,51.14114019244168,55.47576041644476,9.581446574332938,9.597039507796778,9.696261173310072,10.03581001990919,1.1978390400793066,1.192652888155291,1.2019274810751914,1.1931192636525692,125.68218953219119,125.65267973065212,124.5084078463892,126.09745148060803,1,0.09274879714308652,0.9447397047077977,4.840988089411651,2.55185564144771,1.1983013012325547
SYN_C01683,98.81341692596918,100.06607983102508,103.28953439020867,107.2267221630593,47.377423097741165,48.08885366613071,51.28007467535636,51.16589043103283,9.317889730343206,9.350071281982592,9.442167693260838,9.647389507070983,1.186855593513238,1.1866886258615692,1.1871540795147937,1.180142700445384,124.49706512980589,123.32839603948973,125.36629455903162,123.51376247549392,1,0.07266700159309877,1.2677052813530292,4.529868112538798,8.237365653180204,1.3337565319422964
SYN_C01684,90.33602668652568,92.10334534151582,93.84604574004643,91.49115328972206,46.12164502149071,46.15038510796705,46.05293693611839,45.3009356778284,9.695236877644241,9.623208665043284,9.60112369689956,9.498606147169118,1.1816131570108028,1.1706441290987497,1.1790608596945866,1.1807803062474471,,123.79714190557922,125.16888464587272,124.92661457443029,0,0.004946128339993869,1.956382984523874,3.885514099154304,-0.14897145437960752,-0.9707156403954648
SYN_C01685,103.75062392588849,102.07461065906301,103.67504761348188,103.95569642513567,54.87531538438202,56.30654222647874,55.60898937650242,55.99520737489723,9.44851967687185,9.371341271362851,9.466789877811404,9.411638673054599,1.179251901258059,1.1794819204331297,,1.1843387672238508,126.45888094583248,125.3500761852934,123.36006131026411,125.66441089563595,0,0.004446066217067786,-1.6154247592985023,-0.07284420039786614,1.3369836455267303,0.19336575002617645
SYN_C01686,103.28081499929802,102.40892305332416,103.71395060686291,104.13026898393055,48.146328029450636,47.91694100310564,48.90309304677345,48.86686173605347,9.426835650688473,9.492246632098247,9.441893731233955,9.567494009894832,1.191558307556645,1.1934137805877678,1.1985376758734454,1.210144790199408,125.5851818532754,126.3675048745736,124.32701015931677,125.2004170943872,0,0.01823788135316888,-0.8441954548671826,0.41937663598785174,1.5718021462818668,0.15973632195850604
SYN_C01687,101.03900564112314,100.02052332459652,100.66406117458656,99.08521913872573,55.62393156519566,56.4621713459089,57.45758421433274,57.00211225564465,10.59409519534289,10.61915509770482,10.691364319573987,10.637012193581084,1.18816058754361,1.189815438149955,1.1830392562214047,1.1921351016508512,126.22238424006211,123.7616529014572,124.48224441518357,124.75692084610172,0,0.011948973943284978,-1.0080090456789792,-0.37108883263195175,3.296517519600161,0.9181447064385097
SYN_C01688,96.17872006163886,100.18898879907172,105.76085175158605,110.52682616523111,51.24281431975057,53.179343941361715,54.79431066191826,60.36364698766638,9.121774129343358,9.150652642183369,9.34836596208875,9.626696627266798,1.1914760444364736,1.1957632917992926,1.1910144143226293,1.1804646607635898,124.3645699094223,124.1323477556084,124.84245936752093,125.51714487313602,1,0.13295921715587838,4.169600858550386,9.96283968408626,6.9307207055542825,2.4840763379185233
SYN_C01689,103.91634094395764,102.02441115941308,105.34527828484137,103.99386105257969,50.14115568597868,51.33325076163867,50.444491293033764,51.28503086459044,10.21701146277948,10.174867288119575,10.1701093747149,10.202895256667553,1.2130972990747735,1.2289990155585289,1.216517859740793,1.2278631112337257,124.81825438015811,124.49045921697267,124.26045007062697,125.37038839335213,0,0.00899234531340498,-1.8206277928558716,1.375084349490678,0.604963333822611,-0.4590587789339848
SYN_C01690,94.17968226226198,95.43425292938629,95.82469901472821,95.26510424147544,50.64473513177769,51.53888706841014,50.695778876339475,50.95649480422018,10.36470546994213,10.36156587256991,10.45899140300424,10.40347207965286,1.175509310108553,1.1858410379247226,1.1730874640879732,1.1785498328501163,124.81252329680822,125.65386205975705,126.42595470678228,122.69183815085886,0,0.01400279590869541,1.3321033125071626,1.7466790213682803,0.10078785964417654,0.90968270478637
SYN_C01691,100.83649326250988,108.17554381867235,114.0391381638498,120.68518730454655,56.3851620971104,59.59138473711768,65.8708670827917,68.40097645701633,10.325305299182892,10.631641768180401,10.924277769189839,11.41121933153049,1.188715495498846,1.1959220404856588,1.1844640607907633,1.1782567806209827,125.62533213729729,125.47355902985942,126.15023995064561,124.91113812864688,1,0.20866671936731163,7.278169161492521,13.093121819467864,16.823051726524024,5.8010146204039845
SYN_C01692,102.97076931018796,103.22240430577871,107.37799112453052,114.66474250860426,42.792365266094784,43.64997473373209,45.03110810523592,47.74897315296981,10.132129939505338,10.19304442849089,10.265170770119468,10.413697845053285,1.214732331637388,1.2118486808638267,1.213250172620743,1.2125714119396347,125.81177909162642,123.30189289983765,126.17976200547108,125.30465727162914,1,0.06849636224489628,0.24437517295100153,4.280070785007246,5.231640796716928,1.3130588672713464
SYN_C01693,91.4134374100216,,91.42713414616748,92.79664665456895,49.848536583058674,51.520173459259574,50.60083423296439,52.90816477849496,10.440101301187495,10.464054097212458,10.521948455424017,10.607374485938527,1.197610205137255,1.2002365294079214,1.194866725218367,1.1987992232597096,124.93826649808409,124.97794823134811,124.7573071245248,125.30149684680968,0,0.005634323952968185,,0.014983285317715058,1.509166971536305,0.7839689661556484
SYN_C01694,102.70931599588216,103.41353152465447,104.19447523457542,105.76080153645896,48.06945627941531,50.14797706845304,48.67264563640989,49.8324651342563,10.768460913281915,10.659428146140357,10.72733007883342,10.692935546558406,1.1910327657855415,1.1975641038125027,1.1978124562090984,1.202884548260945,124.84429255762949,123.25062628444485,126.25791405069192,123.67861141439963,0,0.016171904595844253,0.6856393910758227,1.445982990240924,1.2548287492340102,-0.38195648180107095
SYN_C01695,90.70557990096691,92.40477377378049,92.90844711854236,90.83186009401018,50.92987676645754,48.718394760345355,50.14668113351866,49.63780914070644,9.877689367144171,9.864598064895542,9.926850243458698,9.940994227763719,1.2019802097569992,1.1965001908736015,1.2011455451291455,1.190426540822049,125.27625985863993,124.34593777273079,123.59112884421228,123.59521343013635,0,0.01055484636212801,1.873306884393192,2.42859063354267,-1.537792122549746,0.4976961158350397
SYN_C01696,99.39240340026298,98.58229664344474,101.72208229366572,100.86754806962223,50.9005356096152,50.438672907905726,51.53502501843931,51.40642838729813,10.178924118026666,10.19907487200873,10.175653469776856,10.277535978241783,1.2033403259207205,1.2030341650360552,1.203402468481518,1.214770198356205,124.82599131443145,125.53279994045099,123.86972961947971,123.59189181919848,0,0.01741962918577086,-0.8150590277567424,2.3439204745063837,1.2465279612976412,-0.03213157119442208
SYN_C01697,94.58699787885129,94.39187667670708,93.96622261125317,93.78402187518607,49.33068633306242,47.61139132357258,49.16536869811956,49.63267878153266,10.475106394502012,10.455088660930612,10.537327077632726,10.651243064935027,1.1575917022052673,1.1645024381585871,1.1732533843002437,1.1620281783355701,125.95519457350768,123.77498774976159,125.18987008715031,123.036399967301,0,0.012873986230390787,-0.20628755169301619,-0.6563008463311413,-0.3351212951441544,0.5939861686118233
SYN_C01698,106.9023764529225,107.04476198388275,107.70572615171874,107.97367982905757,49.671575694289395,50.98142454550528,51.033705418307676,50.3051508824643,9.673178533382298,9.773022533305147,9.654012188293827,9.718642887929455,1.2003380730854245,,1.190264419807769,1.197571346278179,124.48450816840901,,124.40857841284743,125.09095921239994,0,0.005204362431018144,0.13319211011455664,0.751479738291896,2.74227202374593,-0.19813906072681736
SYN_C01699,93.94035716731754,94.68642770730311,96.28634670833291,96.85754051562766,50.61230142902533,50.82691666789496,50.521495899513894,51.584387138522494,9.873366469697272,10.034612426419876,10.00690811388421,9.941095893256954,1.1939469541893915,1.2066702106473126,1.187108329964384,1.1904636945527294,126.0369331547878,122.9423064105725,125.29845842809482,124.6276012610761,0,0.01930918162690315,0.7941959797499362,2.497318098159792,-0.17941395065540267,1.3525441863906853
SYN_C01700,91.34910120476944,91.47764365223786,92.23006488178031,91.44546514653634,45.85916593140089,46.66549656474303,44.91561169288019,46.93970261452556,9.738321114897008,9.768266398703409,9.733161589225098,9.69030853424663,1.1907582524801195,1.190419046723749,1.1934481883588746,1.1871009322933541,124.52899086072058,124.56028191510894,124.96914331035437,124.74613213164517,0,0.008048618972120008,0.14071561271333866,0.9643922768720926,-2.0575041419901243,-0.05298167529121293
SYN_C01701,101.71293996175987,100.9306471032364,100.15639338753124,103.1538900497426,51.831924161039126,52.656244634656545,51.56636662531876,52.19561695635181,10.223679786094277,10.111106005444407,10.299904528322571,10.303738831080013,1.2145398743734608,1.201743473877229,,1.2093600998085496,124.72667488445208,124.46502079704601,125.49580953019037,125.1266924765841,0,0.015318661745591352,-0.769118323408593,-1.5303328905976317,-0.5123435797893497,0.7455705169089084
SYN_C01702,95.95912852092015,99.42248363217689,97.96270865044018,99.95036542534713,52.55791735378407,52.683025708513775,52.36174413457563,52.851786165442725,9.339186144520315,9.230231379923556,9.20946545500186,9.278189281987608,1.2082212544378677,1.2034054488072372,1.2092342253372204,1.2141877037891826,124.85830488398922,124.2968721007017,,124.36789246227862,0,0.005110669863247812,3.609198170762562,2.087951568967437,-0.37325150821318775,-1.3889935109021032
SYN_C01703,93.61803531181779,93.20272930611172,91.9179388589445,92.81414354121458,48.79001713847026,48.1918361463636,47.288781238627124,47.67931031418654,10.501320779930147,10.593984713436665,10.663774175910174,10.61787977528909,1.2095421451450004,1.208510178542434,1.1985527545932868,1.1984831589401492,125.93966294631305,125.71349150178702,125.48966716218918,124.5458071503899,0,0.008341569400805533,-0.4436175191273701,-1.8159924497568325,-3.0769325117933484,1.546980607339445
SYN_C01704,103.79520311650086,108.0897120634548,116.4099045068107,127.00487596935785,55.99774893439285,58.39271384357775,64.1188228759458,68.65948720303781,10.246712927605431,10.403067328159443,10.850373325522947,11.218935042787358,1.2176358591388003,1.2259166396264722,1.2152454395396841,1.205128777920196,125.4931525559195,124.84752672033468,123.97743017354074,124.41840507397042,1,0.22167509358032458,4.1374830608826265,12.153453157320738,14.502500718497846,5.891259003569896
SYN_C01705,89.91341753701963,90.2156886918809,91.22679048717244,89.79193028990555,54.8299279246546,54.477890267083524,55.529616134587776,54.36488925553598,10.235721589164143,10.183020586800781,10.264363269885424,10.316039493936756,1.194484140622364,1.192467075240747,1.1851672393750379,1.1856975493207587,124.0679575498563,125.00224648422125,125.80002274416756,123.38000203303031,0,0.014765693161187499,0.3361802533385194,1.4607085195177483,1.276106382803687,0.2798208262288179
SYN_C01706,96.00788984923403,95.08964950149263,94.75793498533973,95.3969256472958,53.90715141899748,52.289191471605996,51.67990095045702,53.37784802234018,9.099337604574062,9.016188008723832,9.081123077778777,9.097334229704176,1.2045737790217066,1.2108510136283492,1.2041796843261845,1.2014456314174613,125.22124436504342,124.05300181574997,124.07761116787867,124.9796069863708,0,0.013925183507895103,-0.9564217578194472,-1.3019293162855354,-4.131641924888566,-0.20017420593482577
SYN_C01707,97.15548355393686,97.85658412339626,102.24253460421383,110.09345124258067,52.62076653090021,51.10201823263326,56.40187475129658,61.180298673064726,9.633700008827203,9.609037923658367,9.729700553940775,10.143731280720619,1.2079573238901058,1.2071376818729602,1.201313925864887,1.1974511366033156,123.65204295019994,124.14447045990636,125.07296433741384,124.19704282615318,1,0.12324357452963941,0.7216273789324262,5.235989636604342,7.185581795308909,0.9965075207408202
SYN_C01708,104.2588669993659,104.80991496210298,103.8804849455152,104.57060881272548,50.79492658810554,50.11155654179859,51.410817123157685,,10.589570284314087,10.569019217045783,10.649167740473947,10.629114175118493,1.2013386790762752,1.1946753649735555,1.2029091118205266,1.185302004790648,124.04344307803281,125.0434819222517,125.38043656004625,123.67510571509972,0,0.01877987268926946,0.5285382227877311,-0.3629255378854265,1.2125040361734982,0.562793905321537
SYN_C01709,106.26082895990285,106.40021648785964,112.90058912465535,115.64936861305526,,52.72319494898077,56.69689487176013,60.08972152890511,9.927654449062226,9.995953124630333,10.00035670285792,10.266348916013111,1.2149957229911212,1.2170576796274275,1.2045905866701196,1.2033939823003406,125.33771661367759,125.74960682383089,124.97413413498575,125.07812094985788,1,0.08401838066702963,0.1311748923108651,6.248549187639023,,0.7323205513318496
SYN_C01710,105.17609050858533,105.81422694460822,107.03566644346937,107.34946944192279,55.447126310144384,56.82454757013133,55.550152837225916,56.1299758680729,9.346527903940165,9.353934406949747,9.319608056399682,9.350843843158708,1.2107340912750848,1.2041402544661841,1.20139951362013,1.2055337339247425,123.96936442579873,125.55782731286521,125.58272008437133,124.38066753937333,0,0.01595644076151204,0.6067314661888865,1.768059571231392,0.18581039981269998,-0.2880197632442207
SYN_C01711,99.98595937383705,99.09252876367871,100.01443440711992,100.12884367094779,51.434188714138294,51.419508780629755,53.68294282154336,53.54145999707046,10.025350294740974,10.08556621864709,10.05049887873002,10.139999796008407,1.1823159172284892,1.1924766123338904,1.1773078557478767,1.182024092617666,124.6290705506696,126.29980433871727,124.39020214330259,124.98855359752504,0,0.006483673595881938,-0.8935560710258222,0.028479031917279927,4.3720998884676145,0.2508499279295762
SYN_C01712,86.86326873216264,88.34159575878496,89.67139230913985,89.16597924696063,48.4892531562742,49.014024738082256,48.74365837547221,50.52089554489737,10.186630310067311,10.364014684183267,10.373518423432248,10.306581851385232,1.218208952249245,1.2102527233706364,1.2167441212562367,1.2127338941911072,125.60296993054145,124.42223639595275,125.47630982844865,124.9759441666561,0,0.017265877456640502,1.7019012157839137,3.232809008875638,0.524663100869161,1.8346411686329451
SYN_C01713,100.87565785279888,105.40318051098905,109.66468327607865,112.4659193536042,49.947712118339574,50.65274761612867,52.773000497894785,57.30215783209823,10.185582358239733,10.370298972366458,10.473600628354369,10.80233518879452,1.1980862669697327,1.1871260006662776,1.1857207212601208,1.1747729198741896,125.3505062913954,126.48700694385983,123.82912673430553,126.36530581581252,1,0.12123569620655325,4.488221196829147,8.712731703921085,5.6564920788790936,2.8277054760805136
