component_id,hour,iddq_uA,leakage_current_uA,propagation_delay_ns,voltage_V,temperature_C,is_measurement_outlier
SYN_C01617,24,111.02578031015392,50.12058554881909,14.693148069948688,1.2395931472851545,127.25208134811862,1
SYN_C01617,96,110.184091713504,51.701034912725454,10.188715094184744,1.2369017305516772,126.04209439091086,0
SYN_C01617,168,110.5852473306175,51.818010576585316,10.225486784619276,1.2395533302840234,126.23368251538402,0
SYN_C01618,0,96.31906660742548,46.46802010699386,10.004769248487332,1.195139329007775,124.8969489277643,0
SYN_C01618,24,96.0630153589619,45.95023935090032,9.751422832189899,1.1763131716819357,124.04961289412694,0
SYN_C01618,96,97.40183087219214,45.51546417032581,9.848111260728139,1.183288798387138,123.39772254859069,0
SYN_C01618,168,99.04399659657517,46.54663646555431,9.856708790978896,1.185633282798139,124.92901690223717,0
SYN_C01619,0,103.01271907120262,46.70820768806012,10.084024769510656,1.2313570072837223,125.39621549052065,0
SYN_C01619,24,103.36947910709715,47.36045018961068,10.11863826217602,1.2285125367734384,122.81475607599126,0
SYN_C01619,96,102.5866002997502,48.487973860324956,10.060740913878517,1.2285443992582334,124.01406100867106,0
SYN_C01619,168,105.21389619258484,48.12847523351555,10.12286657210871,1.2326899412134436,125.13955357862936,0
SYN_C01620,0,99.25860254815403,44.6849570679596,9.679462796344723,1.1725438424281678,125.0738180853798,0
SYN_C01620,24,98.16392038174978,46.84952505984892,9.700339124680498,1.1775417119274156,124.55868994450785,0
SYN_C01620,96,98.26065625647334,44.94800717159356,9.601399896924368,1.1816472143053118,126.64314906002167,0
SYN_C01620,168,98.18668785730354,45.184023196312445,9.56456347466684,1.1670592280864112,126.27009628527598,0
SYN_C01621,0,99.86831529783846,51.481697694176,9.626787079897383,1.1679103318406594,127.32968621396007,0
SYN_C01621,24,102.26292114354855,52.878601706224856,9.682550728891394,1.1709896525938974,126.61899111942351,0
SYN_C01621,96,101.04571713748759,52.23378187855727,9.701469130038449,1.1837588489671445,125.01328255658842,0
SYN_C01621,168,101.86632725478934,51.96341264750698,9.727383884137327,1.183827137557935,124.60293986457813,0
SYN_C01622,0,103.79721221869478,52.32244836363561,9.688362807996366,1.2038490360838308,125.04486458015629,0
SYN_C01622,24,106.60392057814035,53.13517641489973,9.646750790538112,1.1938798563703812,125.66597206671389,0
SYN_C01622,96,110.50715100996518,55.38528843233917,9.755823607470473,1.2070602104892085,124.2614839937441,0
SYN_C01622,168,113.35101975517976,57.84057981751306,9.91101166129709,1.1990799347179575,124.57303009003137,0
SYN_C01623,0,,47.01031336060023,10.246025707768988,1.2113748190509992,125.55428255150629,0
SYN_C01623,24,100.16436456157629,47.482041331143996,10.412489911408384,1.2113802806586507,124.69056112096509,0
SYN_C01623,96,101.62469899014793,48.28107780814818,10.554549934768815,1.2135843288477655,124.97065278331446,0
SYN_C01623,168,108.55908794686322,51.81284430359697,10.822392193145793,1.1994872207019724,125.22342910285495,0
SYN_C01624,0,96.73599623767475,52.24194002115618,9.86085070785734,1.2068414334082043,125.92260872884941,0
SYN_C01624,24,95.75581431681738,51.791026977048,9.840097281141027,1.2005240676549787,123.57117988058205,0
SYN_C01624,96,98.36546530031019,53.16525318451094,9.942371344036225,1.2027474599582855,123.77357813623408,0
SYN_C01624,168,98.2125106824575,51.34445820865589,10.090356856178634,1.1995642760449163,123.71065200471621,0
SYN_C01625,0,107.82199775453167,53.06175402656123,9.619846329059268,1.2137631537997386,125.47224830767728,0
SYN_C01625,24,113.76119360331494,56.329422801216396,9.919965752210052,1.1883487633148,124.16049851358177,0
SYN_C01625,96,131.0123469182266,66.55707775713971,10.652214244049805,1.190591259564974,125.52450175183239,0
SYN_C01625,168,147.56147975764821,74.92989088345334,11.210130430873168,1.1643665072543412,123.94195497991115,0
SYN_C01626,0,99.24676482323846,47.08729677852345,10.144570080357973,1.2119929698996303,124.65879865773756,0
SYN_C01626,24,100.34923325833286,48.111805557613025,10.051201338971525,1.2161610057270165,124.83632799249567,0
SYN_C01626,96,100.11775008546607,48.1004253906161,10.104978356896478,1.213548367468275,123.67686874042197,0
SYN_C01626,168,,49.10604659558658,10.043167695216457,1.2221826333360875,125.73291626068368,0
SYN_C01627,0,106.43459253206126,43.7747196074817,9.993274779748958,1.2203965360338624,124.6016241806204,0
SYN_C01627,24,105.06007814494677,44.90282465311391,10.180435317974876,1.2164821441012246,123.99423006680726,0
SYN_C01627,96,111.74581712733854,46.46424215766341,10.222030571602497,1.2141231894827018,126.0658375439672,0
SYN_C01627,168,115.54932147736618,48.989932985462644,10.47100064439777,1.2037374673042016,125.81257184492047,0
SYN_C01628,0,95.4734842784464,46.00568580108231,10.184012654311127,1.1909085875908525,125.35591378920964,0
SYN_C01628,24,94.40122267627103,45.70380524474482,10.213547402245485,1.1922409732328512,124.25743917268859,0
SYN_C01628,96,96.37978834470051,47.81877547402879,10.22229951851967,1.1814819044281506,124.95943526292241,0
SYN_C01628,168,97.17097793993902,47.97942038909061,10.240188240483072,1.1962631305358062,124.09382374466935,0
SYN_C01629,0,107.30652245952878,48.03140228366057,9.883268101499327,1.1914910834174117,125.49700006380023,0
SYN_C01629,24,108.13297786975411,46.634180979330445,9.778648760619884,1.193067187313578,,0
SYN_C01629,96,108.56470796097727,50.20360804795193,9.794219884425075,1.179024874044076,124.46426696793378,0
SYN_C01629,168,108.80525596220406,49.32049501365849,9.932265761463762,1.1902784579131573,126.00818134791253,0
SYN_C01630,0,101.04596778513738,56.201547791296065,10.001508427246597,1.2259588637959593,124.18125375525933,0
SYN_C01630,24,100.40931973850864,54.296823651049614,10.031555572887944,1.2164206088210108,124.49131943432081,0
SYN_C01630,96,103.77263880335687,53.973416284266264,9.986428161330842,1.2211410266971896,124.02016953571501,0
SYN_C01630,168,100.20641462965088,53.94211514917958,9.90838661524299,1.2242438057279192,122.62466976244163,0
SYN_C01631,0,101.33799609677537,49.49288832494812,10.220728431021405,1.1961454572524057,126.24037266705977,0
SYN_C01631,24,102.94430453436587,49.35206063458022,10.113115849344998,1.2106125708016497,126.15343181032392,0
SYN_C01631,96,103.57146375576437,50.55289864727102,10.20963322515926,1.209174398392283,125.37054731741893,0
SYN_C01631,168,104.13659594681452,50.04485308203603,10.290872925155266,1.2056578175560602,125.57348881917507,0
SYN_C01632,0,100.72224449275969,47.26284724931431,9.605657349608535,1.2067193976458517,125.56050654441687,0
SYN_C01632,24,101.308760012161,46.3320157463481,9.661147704223927,1.1975421610858539,122.41237969645853,0
SYN_C01632,96,101.14293166687987,46.803279037518585,9.674752511289539,1.2002995035908686,125.40152134785234,0
SYN_C01632,168,102.89610893778011,47.35705525641584,9.660744951857575,1.205560511392337,124.37206623241605,0
SYN_C01633,0,97.52217233178982,50.401541159165376,10.318348686298382,1.1914756089673268,125.14970453280455,0
SYN_C01633,24,97.6228199291157,48.83805757135853,10.371277688227643,1.2000477089962038,125.37443668237289,0
SYN_C01633,96,97.16310171058379,52.47642010926598,10.488974216923513,1.2000291179076614,125.1799009290567,0
SYN_C01633,168,97.11490375773286,53.15882243027343,10.391358496192725,1.1842324554396655,124.11873801357478,0
SYN_C01634,0,100.18425545704332,45.52218167364187,10.051887831726935,1.2042901404887278,123.88205766624982,0
SYN_C01634,24,100.55285610987004,45.819191549667835,10.063452155165622,1.209101354359736,124.06020267696499,0
SYN_C01634,96,100.52458458064841,46.47881952887922,10.000124635966412,1.2058282354338794,124.05574353808706,0
SYN_C01634,168,101.32242630002283,47.00080319873885,10.0266157073744,1.1952481725758213,123.30373970481945,0
SYN_C01635,0,96.04786341987698,50.87437244958028,9.571469572035044,1.1859018362467653,123.99964752981236,0
SYN_C01635,24,104.42957398776393,54.11789804049971,9.788530467367847,1.165329343198983,126.12976951682778,0
SYN_C01635,96,117.8814699078842,61.78748797858031,10.324188846773904,1.169823320100303,124.51340326832269,0
SYN_C01635,168,127.31313868418758,69.29320655668324,10.819055830257582,1.1658826739664836,126.93089025620479,0
SYN_C01636,0,105.73882071948405,47.52505585068237,9.523554250126516,1.2005323353520225,124.37563662166593,0
SYN_C01636,24,104.32290847643397,46.23928967148314,9.627718959463563,1.2055812587570576,126.14479881984046,0
SYN_C01636,96,102.85477989358843,46.527548766779006,9.580036844686997,1.2060991409333284,125.70187064079838,0
SYN_C01636,168,106.73628302014099,48.16922834189065,9.54845273188651,1.203140943794395,123.65700594893103,0
SYN_C01637,0,98.94408833476346,48.02181805702755,9.874980796465474,1.2039514741336175,124.68484014549898,0
SYN_C01637,24,98.1901313795946,48.3939937908476,9.914957050710424,1.193274553069765,124.61634841493458,0
SYN_C01637,96,98.3843547562641,46.634609837271235,9.995683691973236,1.1942638224333593,125.45990669443889,0
SYN_C01637,168,100.73832949108402,47.84234111873936,10.075099178385187,1.1911843770512434,125.46720670747925,0
SYN_C01638,0,92.36728571972198,51.36797972448712,9.840926342292924,1.2033413085163773,124.71637203493705,0
SYN_C01638,24,95.22713118423381,52.95542295389419,9.86687671684201,1.2012794004312297,125.54277288921179,0
SYN_C01638,96,97.9011272820488,54.75385929527906,,1.1875377030976524,125.81944103212945,0
SYN_C01638,168,105.58649317790581,58.17924940124412,10.295594474568501,1.1870354738221915,125.98553042393989,0
SYN_C01639,0,90.96560126053728,53.900793836613985,10.317043547024388,1.2116693410897554,126.54970689264488,0
SYN_C01639,24,94.83700156226749,57.06487471702165,10.35813569645397,1.2251128374405207,125.48473069286382,0
SYN_C01639,96,98.4789010807795,59.567920988173206,10.605412806567072,1.2086283563344027,125.5784556965361,0
SYN_C01639,168,103.18508544701695,63.47546312569889,10.798793769459397,1.2004355790631636,126.24207410792164,0
SYN_C01640,0,91.58407295587872,56.043521785691134,9.930408782080159,0.6549296900352444,125.4207373875717,1
SYN_C01640,24,91.71123353084229,57.08432665596489,9.806238133154844,1.1818672355663828,124.979852089813,0
SYN_C01640,96,92.59838655729065,55.840363053506664,9.81336930119859,1.1766541990280468,124.45548668194584,0
SYN_C01640,168,91.79007463398307,55.08509738571845,9.867638643413517,1.1940127243475027,125.71468284193452,0
SYN_C01641,0,102.10044463946805,45.375988549970565,10.096537458717036,1.2108361084970096,122.91301125729484,0
SYN_C01641,24,105.32330158303002,47.08554320788569,10.108132878171192,1.2147378472528128,124.60616136583789,0
SYN_C01641,96,106.24471246650536,46.51267978530869,10.198230684203303,1.2169405422238333,125.4117462858587,0
SYN_C01641,168,104.4278080912011,46.591892385060866,10.15751965799665,1.2169861962523023,125.57711619404836,0
SYN_C01642,0,94.85635444985331,47.03371511883116,9.637677322073282,1.2077251635259885,122.81022657329068,0
SYN_C01642,24,93.622354150089,46.604603686902315,9.626815887096047,1.1962666601403655,125.49719661637603,0
SYN_C01642,96,94.40663225437983,47.95203055133132,9.645309057283818,1.204284566681759,125.02100921563135,0
SYN_C01642,168,93.94436000346806,48.10793099694855,9.625756430907828,1.1929375358519048,126.21459776478788,0
SYN_C01643,0,101.97432857462218,51.846573847688575,9.978181175731835,1.194823296844018,124.16112398654586,0
SYN_C01643,24,100.85177265936879,,9.999842689251038,1.1874962804876215,122.80133034513408,0
SYN_C01643,96,101.02938914904388,51.82618082083896,10.008544661714144,1.1790472281193916,,0
SYN_C01643,168,102.31341996909971,53.73397757531806,10.074874371607653,1.1892418078261202,125.221062629465,0
SYN_C01644,0,100.49514245081406,52.257418229438265,10.460571555549079,1.181679914529275,125.76865498283158,0
SYN_C01644,24,101.63395331845612,53.898719776607194,10.591177074323303,1.1734359458890486,124.55921795306467,0
SYN_C01644,96,99.16068073500627,53.940134981288175,10.617283406063159,1.182578657668761,126.80227883997217,0
SYN_C01644,168,101.96131078390607,54.04706276299674,10.482062702661805,1.1712545298188533,126.36188089417327,0
SYN_C01645,0,100.16004023752689,45.069609652220485,9.9429768141976,1.2306355215572957,123.12394550884306,0
SYN_C01645,24,99.81119117208488,43.382141916266136,9.964558491038918,1.2241223769249923,124.86643844936042,0
SYN_C01645,96,101.3164621118451,43.6768967044195,9.919659892104358,1.2272112056356654,125.4820399055365,0
SYN_C01645,168,99.38809272103434,43.829012577639425,9.86103330170254,1.2269732842016172,124.06982182116249,0
SYN_C01646,0,101.31553145409963,49.93419880817441,9.776491525152839,1.1946292258566775,125.58215748514132,0
SYN_C01646,24,99.97307903663966,49.49121311118208,9.808192329101693,1.1895730092920447,124.3238340223037,0
SYN_C01646,96,102.9162545916281,49.3054872788811,9.747281128184616,1.206896413278553,124.69276173679653,0
SYN_C01646,168,101.23871249444649,49.83678497656035,9.832681954318469,1.2008069775671146,125.64475789612457,0
SYN_C01647,0,101.6735025815937,48.254332048147035,9.60087464997189,1.1903836962398986,125.67358321376317,0
SYN_C01647,24,108.46830528059887,53.235532046685115,9.975248326918004,1.1836363418386415,122.72475281038409,0
SYN_C01647,96,,62.22428077744904,10.494085715223116,1.178478993201431,123.27722120053961,0
SYN_C01647,168,137.34318415222893,69.0044408226691,11.113452908191308,1.1560199971627771,124.94683079728154,0
SYN_C01648,0,86.28995182639012,44.25431412626355,9.955718026920723,1.1753359106074268,125.08414402950112,0
SYN_C01648,24,88.37375738379077,44.03399383551142,10.013067520958762,1.1924444923429396,124.02778760694875,0
SYN_C01648,96,86.04201990599577,43.16185928722603,9.991289065033488,1.1762547009369604,123.5820431131957,0
SYN_C01648,168,88.49996124010981,43.35612678959088,9.928706145676342,1.1824400927495453,126.33939679112927,0
SYN_C01649,0,98.01106635904458,45.90389486694504,,1.2234796024858177,123.59579905788803,0
SYN_C01649,24,99.5927464416601,46.58631969827742,10.568239713238222,1.2001033758871307,124.79627988469066,0
SYN_C01649,96,98.87863855390664,45.06837667318216,10.624132862892944,1.2246580505301805,124.50857697825393,0
SYN_C01649,168,99.39110567112033,46.39941491686869,10.579515367165559,1.2147346318151053,125.43718988792678,0
SYN_C01650,0,100.68182154450889,48.237985062075,9.474839734372825,1.2057067621093454,125.82159836708693,0
SYN_C01650,24,104.26817902653598,48.897879787279784,9.46546881141742,1.217377312833724,124.7538205839365,0
SYN_C01650,96,102.46567236543838,47.324704164587956,9.460444647962321,1.2152054952780529,123.38959616425575,0
SYN_C01650,168,105.00211976899573,48.61613061503009,9.465139780712228,1.2202253404272034,124.86947236774137,0
SYN_C01651,0,108.72391669428184,,9.939278669872415,1.205022183131629,124.92028389445882,0
SYN_C01651,24,114.43710295001809,52.35371340498009,10.227227613097597,1.2032372038676251,125.42575281485203,0
SYN_C01651,96,122.79557105614715,58.238240938882626,10.559384962021044,1.195864426774037,125.42781298507974,0
SYN_C01651,168,130.5336501843009,61.69666907717586,10.848110119164591,1.1931194415350093,125.32830094811787,0
SYN_C01652,0,110.38922658938186,51.81890349030761,9.28105230912605,1.2003200666137617,123.48975286082094,0
SYN_C01652,24,107.50781012459663,53.00305253360125,9.318943959623528,1.2071958226098691,124.13357937282069,0
SYN_C01652,96,108.76303584622221,53.60167910201599,9.320809292006228,1.2046458716788364,125.02241821140592,0
SYN_C01652,168,109.9899787456937,53.78101299357023,9.347114074910467,1.1886695572879964,126.26237545389871,0
SYN_C01653,0,93.68339755005067,50.732683986299214,9.776285756782768,1.206056798358822,125.39912547345472,0
SYN_C01653,24,95.98554468572398,55.07612699610225,9.932883389904758,1.2175804950843154,126.05928675227526,0
SYN_C01653,96,105.7287581794116,60.4831472143782,10.328688663189244,1.2010292791161057,126.4155268652451,0
SYN_C01653,168,115.45677743789656,65.67119690943217,10.87131532125952,1.1859129503857804,125.26630535725785,0
SYN_C01654,0,99.36255875625899,53.39498752201172,10.142936761734097,1.1890423818397227,125.90775318082162,0
SYN_C01654,24,97.88353907716665,53.8218240705036,10.088996311992657,1.1880863778213915,123.30272631959629,0
SYN_C01654,96,95.9658066805114,53.88519077887638,10.106231068924084,1.1900856879197825,126.3751848522265,0
SYN_C01654,168,100.67054360596944,54.57383808486252,10.155475796277706,1.1964355168362086,124.24361703609584,0
SYN_C01655,0,91.4157290792322,49.73535635123424,9.386862760443787,1.1892415485275183,125.31999410000043,0
SYN_C01655,24,92.37930957513082,51.28465835813263,9.353507925107182,1.20160008498396,125.43313127324677,0
SYN_C01655,96,92.49361962176562,49.957448852690106,9.443084647823252,1.2110911956680004,124.6913617913316,0
SYN_C01655,168,92.54047706698553,50.80791491353597,9.522775281968832,1.2006266807146284,125.7059013557032,0
SYN_C01656,0,108.06880198256226,47.36633556080167,9.80871338632935,1.1826132064436403,123.4961116458253,0
SYN_C01656,24,,48.490300119966506,9.930503028664932,1.203378179077308,125.89103330665165,0
SYN_C01656,96,113.01966055483803,49.823863303639186,10.022263016810362,1.1953484404351329,125.96294948293253,0
SYN_C01656,168,119.36793261141034,53.992703016113204,10.278752360418057,1.1894595197391455,122.93540607121327,0
SYN_C01657,0,102.11873053846139,50.00911457034496,10.134528997252355,1.2071118354007997,123.2806400395971,0
SYN_C01657,24,106.20837917188594,49.61117927281757,10.090562222912796,1.2052154581394796,125.1770467749774,0
SYN_C01657,96,103.95473682380778,50.76230053631232,10.103707301953731,1.1996426668628175,125.14382827909961,0
SYN_C01657,168,104.65560824067948,48.34266600342083,10.147422147011202,1.2049815287273282,125.48204118715091,0
SYN_C01658,0,101.24756974246544,52.39760745206911,10.056694573915166,1.1745579056972624,123.95306058765564,0
SYN_C01658,24,104.36544643859396,52.56983992844763,10.08725119554111,1.1747327393133704,125.24475361950115,0
SYN_C01658,96,109.14538655947757,57.03187274795586,10.308132386689858,1.1562390068562347,123.23304349723996,0
SYN_C01658,168,117.02190858935808,59.59912883887026,10.65890274669767,1.1621975685912822,126.29289588368474,0
SYN_C01659,0,103.49153728691061,53.573595883081815,10.142111957717669,1.2271055761271807,124.86590095049856,0
SYN_C01659,24,99.7882397523933,52.189767974236815,10.100902038988274,1.2260187680604158,125.38713873033224,0
SYN_C01659,96,100.94931332369153,52.056949728622754,10.204752447587577,1.2193938985952009,124.55485594027779,0
SYN_C01659,168,101.59974451977186,54.58431850028143,10.196594360854982,1.2221780426564572,123.97902525922366,0
SYN_C01660,0,105.47082641027026,50.28687441031521,9.722155434811908,1.2321989968807834,124.63890752038888,0
SYN_C01660,24,106.61821843862525,49.417373399065426,9.583934921131455,1.225037872093638,127.07599896891489,0
SYN_C01660,96,108.72500494045212,51.812499423955764,9.528931030098347,1.2301573870775608,124.02605557392712,0
SYN_C01660,168,107.07568604900752,51.14493870888512,9.701676894585187,1.223572683275496,124.53882323503296,0
SYN_C01661,0,104.89758210664826,47.4594212648913,10.08400141456989,1.1782638809630714,125.62606749357559,0
SYN_C01661,24,106.22150306038016,48.490573804241315,10.106146741864697,1.172615947529339,126.33231593564042,0
SYN_C01661,96,106.79578289611186,48.76481850859056,10.192977757406002,1.1877917325012937,123.42354387410641,0
SYN_C01661,168,108.35598510531857,47.82694385865442,10.115299959763394,1.174520188511816,125.68614713699975,0
SYN_C01662,0,105.30578391842035,50.7248288271411,9.803243646147902,1.20776933505722,123.26392275221048,0
SYN_C01662,24,104.89523738406437,52.493113708354045,9.825417354945861,1.2093494610540352,124.54662286314671,0
SYN_C01662,96,108.7959728654382,51.34589495710797,9.825555317925488,1.217334524754396,125.50115458876175,0
SYN_C01662,168,106.86250505529296,51.337563212504755,9.814735086607554,1.2094867781536622,123.85449127364409,0
SYN_C01663,0,102.42644819714852,50.26952194403503,10.268896215064425,1.1793846582544527,124.64631437277447,0
SYN_C01663,24,103.46450222206892,,10.324657240583042,1.165085556352408,124.24940504996405,0
SYN_C01663,96,107.36332972486218,52.957465494459896,10.595306304758026,1.173543697008326,125.45652175609315,0
SYN_C01663,168,114.9180834264526,58.549990032645496,10.852245920143252,1.1580958183739407,124.08066013292986,0
SYN_C01664,0,96.79581912675509,53.65014272170705,9.097627214499477,1.201459438124696,123.94784800062472,0
SYN_C01664,24,96.25857535469174,54.04498047150375,9.08730973746479,1.198278353777015,123.83257574988018,0
SYN_C01664,96,97.8903184407047,54.29471415624833,9.111449640122233,1.2006747782643616,125.09332301890626,0
SYN_C01664,168,95.54562175257294,53.720443650723034,9.007284134172663,1.2036758972232988,125.26456097592607,0
SYN_C01665,0,104.36525078222655,47.83890284023697,9.908696841464664,1.1728708373704597,122.45262453154258,0
SYN_C01665,24,102.75766892279273,47.401766972361614,9.988367464205163,1.1727619724721652,125.13940070373505,0
SYN_C01665,96,104.46282536968347,47.80230022384646,10.00812777028745,1.174854862476646,124.04219045672446,0
SYN_C01665,168,104.3527622463056,49.311958979837286,9.97311487036893,1.153632460181346,124.26674226303801,0
SYN_C01666,0,103.93589519770768,48.416827691104935,10.13481837953371,1.2039568878529716,126.16329064654113,0
SYN_C01666,24,105.37388017566691,49.10628082441281,10.086471671938304,1.2007113411270411,125.34011137801699,0
SYN_C01666,96,107.96462010444355,51.226940394676646,10.269850971493819,1.1934336792494264,124.38665702316814,0
SYN_C01666,168,113.39472834446708,51.71166665571604,10.382636588227362,1.2060379838023263,123.00798413612466,0
SYN_C01667,0,98.81091004442712,53.23080280155148,10.481081063152562,1.1891803581691405,125.12190765966126,0
SYN_C01667,24,101.51672605613385,53.05004710659196,10.621536497524897,1.1876726211800344,125.53768314150666,0
SYN_C01667,96,101.65736076363149,,10.69763763154551,1.1807968564580207,124.44004398030762,0
SYN_C01667,168,106.89135911292125,59.11010160425601,11.014684689277678,1.1848471173380604,125.02687078482205,0
SYN_C01668,0,98.58861023794759,48.268187038684445,10.04572577333038,1.2185311968821444,125.93560314935316,0
SYN_C01668,24,99.45050292675845,49.34241730680183,10.033038866762562,1.2203452191174713,123.5858560844154,0
SYN_C01668,96,98.22895547223683,,10.017190042382001,1.2283990210874585,124.57485116252946,0
SYN_C01668,168,97.41617674196264,49.200018894982264,10.078080586873996,1.2159939566941407,125.26293295690253,0
SYN_C01669,0,,48.93225885484652,10.097056234882675,1.2192676582234392,124.51547588793657,0
SYN_C01669,24,112.93664124766454,52.68103506012906,10.319565755364566,1.212061031087901,123.99220341895887,0
SYN_C01669,96,126.99378928393435,60.56789011678827,11.025097622750778,1.2103371716988813,126.11518524838013,0
SYN_C01669,168,140.83122796437198,69.20560291063053,11.512755412630344,1.1928008012560716,121.75005345217251,0
SYN_C01670,0,108.86851039733597,53.43764220658824,10.164587764483016,1.2265858906388498,125.53074543198524,0
SYN_C01670,24,115.74910024240361,56.48267187659461,10.299998794896405,1.2167379885843035,123.85235692965686,0
SYN_C01670,96,122.25644055843925,62.86256961564763,10.686652014382107,1.203976405535196,124.74596338968124,0
SYN_C01670,168,133.16610652075673,63.974555022613195,11.18204308734282,1.1994217119159056,125.36250105675298,0
SYN_C01671,0,94.71998407405992,45.52364264232442,10.555329070798383,1.2236838926865639,126.92151188740861,0
SYN_C01671,24,96.96604490172412,46.69194793354043,10.566321425865738,1.2164161470385624,125.925513109217,0
SYN_C01671,96,97.62559995782026,45.662916429568824,10.550904534069897,1.2194167519942862,124.8882539168815,0
SYN_C01671,168,96.66055614197772,46.562682146419895,10.490124824833948,1.2134697191858943,124.88805894936345,0
SYN_C01672,0,99.77103915561177,56.96497342348359,9.763746344188716,1.2027406090917832,125.07756551663375,0
SYN_C01672,24,99.38296329468463,57.35833982513322,9.785728378964139,1.2031935894962686,124.44166115584372,0
SYN_C01672,96,97.9265616889806,57.70536662510182,9.7920256789366,1.1869471897496267,124.67043099552906,0
SYN_C01672,168,98.87138350654786,56.3002418315924,9.892945599954004,1.2074453030709025,124.58230465353219,0
SYN_C01673,0,103.45633132128425,,9.393926102004077,1.199718823467033,125.22981159469123,0
SYN_C01673,24,105.31262153314938,48.49446032523869,9.521442586744145,1.2030443855746282,125.25749564395589,0
SYN_C01673,96,107.57242515590298,,9.712863355785743,1.200944862936169,125.90837982970584,0
SYN_C01673,168,115.0736989872357,54.80716710397591,10.00589782535274,1.1886521762071343,122.94274785333262,0
SYN_C01674,0,103.20832059489018,53.182043080247205,9.424702234954392,1.2063568227167698,125.24957653697886,0
SYN_C01674,24,103.96159850356116,53.94738805820202,9.449678795508412,1.2029890147697306,126.01658546556122,0
SYN_C01674,96,105.04824181661476,54.55530337834109,9.564158123237268,1.2009008669909456,127.04724260100787,0
SYN_C01674,168,111.8093912122115,57.36794653439598,9.605892151058423,1.1991586277648116,125.82053139739146,0
SYN_C01675,0,98.83373682689323,50.06818350546009,10.214693107423786,1.1857080847976176,123.96041271420697,0
SYN_C01675,24,96.26433493544451,49.542591088884194,10.2406171812887,1.183728067313411,124.37360463954747,0
SYN_C01675,96,98.10233592995928,50.52697377717501,10.318121647064311,1.1879359300289456,125.5070469310423,0
SYN_C01675,168,100.53703086192938,51.29833030930807,10.240593805599914,1.1911629838987223,126.08237426869589,0
SYN_C01676,0,108.59340830091217,49.707946355514345,10.165224518892602,1.214226103820501,126.0434029947856,0
SYN_C01676,24,107.62061232701048,50.9155268846963,10.146452918073791,1.2188164504112875,123.40270317447197,0
SYN_C01676,96,111.83942706794447,50.478126764876926,10.12668024126703,1.2173736468186453,126.36554511665125,0
SYN_C01676,168,112.77312225084357,50.14614764192287,10.170298245457548,1.2166135775551437,125.46787637742733,0
SYN_C01677,0,101.88783665667937,48.689011477730034,9.936887556349616,1.2026866369833873,125.76829422673687,0
SYN_C01677,24,103.98830115378846,49.41334035205318,9.83753321411203,1.2116995124834598,124.15643482743705,0
SYN_C01677,96,101.28009224391084,48.37095277831509,9.95578308403554,1.2060497793954963,125.28454982257526,0
SYN_C01677,168,104.74887573449024,48.29321934657423,9.983549028267058,1.2061301277316365,125.34315797640176,0
SYN_C01678,0,103.25640503232658,52.34216022417899,9.770325283445372,1.2189887323789057,124.5787954990588,0
SYN_C01678,24,102.95834812888369,52.378212950728255,9.831865133736997,1.2169103302390152,124.40447827920705,0
SYN_C01678,96,106.38615973452704,54.08928072577352,9.974324665693164,1.1998011563496058,126.74257924752854,0
SYN_C01678,168,,56.913303701959386,10.026228632207067,1.2111947547881732,125.07799851772623,0
SYN_C01679,0,107.00393051141744,49.34230311504744,10.078992905426375,1.166489365763504,126.8946340633962,0
SYN_C01679,24,,48.51816074340114,10.115246882766922,1.152317828361196,125.32660554724094,0
SYN_C01679,96,115.43966544112298,52.68304850466355,10.347064504725118,1.1636674457454819,123.9985037349385,0
SYN_C01679,168,121.75783911209665,56.77163306522963,10.56741027148153,1.1561103246748634,124.9127481400015,0
SYN_C01680,0,97.1711045483065,48.512872974472,10.049488067359928,1.2131946899851653,125.44695635026642,0
SYN_C01680,24,99.38656413653155,48.46762087823782,10.021197208945157,1.2067332685040433,125.13768365998311,0
SYN_C01680,96,98.92433927789374,49.17414013557933,10.06063064524029,1.2060332885835159,124.94461591907061,0
SYN_C01680,168,99.93310925825666,49.22408492060776,10.103101627514354,1.2043086972146466,125.1845685689456,0
SYN_C01681,0,100.81192433640074,53.98717103575106,10.20065122997764,1.211168623622518,,0
SYN_C01681,24,100.74983652252465,56.65204463082365,10.122350089396914,1.2093061922335733,125.69783697619414,0
SYN_C01681,96,100.54300883122578,56.471665778993554,10.12489031420269,1.2075957226465002,124.21133147708893,0
SYN_C01681,168,102.72866008896233,55.39474833381909,10.23621066144018,1.221164053822356,124.95203623361346,0
SYN_C01682,0,93.29073652907233,49.86856636826404,9.581446574332938,1.1978390400793066,125.68218953219119,0
SYN_C01682,24,94.17209115787682,51.44071805587207,9.597039507796778,1.192652888155291,125.65267973065212,0
SYN_C01682,96,97.80692997296913,51.14114019244168,9.696261173310072,1.2019274810751914,124.5084078463892,0
SYN_C01682,168,102.34962803235231,55.47576041644476,10.03581001990919,1.1931192636525692,126.09745148060803,0
SYN_C01683,0,98.81341692596918,47.377423097741165,9.317889730343206,1.186855593513238,124.49706512980589,0
SYN_C01683,24,100.06607983102508,48.08885366613071,9.350071281982592,1.1866886258615692,123.32839603948973,0
SYN_C01683,96,103.28953439020867,51.28007467535636,9.442167693260838,1.1871540795147937,125.36629455903162,0
