component_id,component_type,module_a_label,iddq_baseline,leakage_baseline,delay_baseline,voltage_baseline,iddq_drift_168h_true
SYN_C00614,drifting,1,94.15167801953241,48.63722973105572,10.169622510490763,1.185598057400705,0.12985025128891609
SYN_C00615,drifting,1,96.55663979838683,47.6848699970045,11.068012415389788,1.2114258749908355,0.08662977708243064
SYN_C00616,normal,0,100.93107931179067,53.565026614424355,10.589318758221681,1.2132588176768702,0.009822515587633012
SYN_C00617,normal,0,89.84033404978149,46.38589161625135,9.56850380081065,1.1902685105006394,0.013407504892219129
SYN_C00618,drifting,1,99.9338821207572,52.95069169605146,9.792484527356246,1.179670625734027,0.08631719059490092
SYN_C00619,drifting,1,101.55714686900032,51.945613204162946,9.234419866238468,1.2019632081169267,0.13967564199982818
SYN_C00620,drifting,1,98.58481409564509,48.85732660496196,9.14490127734104,1.2047161464496,0.1279258817853782
SYN_C00621,normal,0,102.62660484026526,51.59782185138156,10.045530746925902,1.2084790399403622,0.008989996088459766
SYN_C00622,normal,0,101.11862079163102,49.52630294691028,9.523046517483332,1.1915530896457138,0.003092087841189999
SYN_C00623,drifting,1,97.29172870300552,46.69698098447194,10.65647429265168,1.1981685171382426,0.11535489181348177
SYN_C00624,normal,0,90.31905319870255,46.72869903598728,10.463166182540848,1.2003021417730875,0.00850214005434636
SYN_C00625,normal,0,100.66706540785411,51.96632454940907,9.891402226573746,1.214502177043276,0.010627386211334381
SYN_C00626,normal,0,95.23462317385011,51.810710971055066,9.868675023863046,1.2199395542459204,0.013015485364615475
SYN_C00627,normal,0,97.10828687569227,50.72603424295766,10.594149182714938,1.2240103574502592,0.017076120546638623
SYN_C00628,normal,0,102.39562108981544,48.82545038197848,10.68584291692865,1.2195372077316935,0.0046499455945374565
SYN_C00629,anomalous,1,107.08666691717175,49.42870539910694,9.626960836815785,1.2272019176140436,0.28743826215656626
SYN_C00630,normal,0,99.80969938278996,49.02334052850792,9.575526744198529,1.2151974160967338,0.011194562701357593
SYN_C00631,normal,0,102.77032418222936,44.759167594469396,9.879563541176097,1.1911597067731987,0.008347491475090174
SYN_C00632,drifting,1,92.77760329423555,50.183759750768836,10.17247668214915,1.2230026287667,0.12141269365210178
SYN_C00633,normal,0,101.22761790497518,51.5673645836285,9.794531337465633,1.1793536932790172,0.013738995002010725
SYN_C00634,normal,0,99.70047031161418,50.202826396334615,10.180885665664796,1.2354669724121368,0.017485378500430335
SYN_C00635,normal,0,106.1461379031309,55.30744751605761,10.780119455511343,1.1853714699718056,0.009541847353071849
SYN_C00636,drifting,1,97.29770761985621,46.98631356551006,9.437587521134306,1.2133147214814533,0.055699475459634065
SYN_C00637,normal,0,98.79181191418814,48.01668884931884,9.821729647974974,1.2216638068625643,0.016883473326405406
SYN_C00638,drifting,1,105.29407233566397,50.39905698705101,9.445203233802163,1.2068893491323662,0.05926281949202309
SYN_C00639,normal,0,99.53983103802675,50.73130043057729,9.66536607522858,1.1692447271376603,4.0428496192659314e-05
SYN_C00640,normal,0,94.45579309356366,44.296374124921186,9.882129403147019,1.185780841031617,0.018244483634969826
SYN_C00641,normal,0,112.75816636645061,51.808093999626806,9.709115534095652,1.205352203654,0.015769789268754508
SYN_C00642,anomalous,1,94.60703618331634,50.7449505186668,10.2079910265392,1.2095343129260443,0.20253330704582648
SYN_C00643,drifting,1,99.67649959225238,43.64182116850073,10.060382513249571,1.1973181258411896,0.08157308410503197
SYN_C00644,normal,0,101.73344078012806,49.64987219334523,10.119607632252707,1.2011150302053006,0.0026767545741736656
SYN_C00645,drifting,1,101.33808754515557,47.574375434184,9.877320888146937,1.17796647166534,0.09725922874050152
SYN_C00646,normal,0,99.05128147996801,48.64003020705863,9.914156805116376,1.2266152845137293,0.013506051095134182
SYN_C00647,anomalous,1,99.07619814736846,45.98569764596641,9.85972378095996,1.1943309950288397,0.3426521345413206
SYN_C00648,normal,0,98.82534066856023,51.24856603602072,9.900536908018019,1.2118313808969647,0.010284616132711335
SYN_C00649,anomalous,1,94.42033070704314,55.285329141710676,10.167603724482829,1.2210534312114263,0.2806590223923795
SYN_C00650,normal,0,110.75109607211364,50.79507072251085,9.230603725776573,1.182674350077022,0.01941402888516073
SYN_C00651,normal,0,98.90004541143311,43.52184769470906,10.115176530612592,1.2019202302024274,0.0060869546106650544
SYN_C00652,drifting,1,102.98465496411548,50.8567881119984,9.65250777456773,1.204169875954555,0.12109901502967974
SYN_C00653,normal,0,98.32673571159198,49.4160836234029,9.864456943960471,1.1961292405827286,0.012180139584871413
SYN_C00654,normal,0,98.22618163822258,46.69696239573769,9.375386840598601,1.2139103275884617,0.01045717280332718
SYN_C00655,drifting,1,97.72278168665174,51.060871494173085,9.85653131808536,1.1899913357702823,0.12821298700246223
SYN_C00656,anomalous,1,92.25077106005375,52.63929418438207,10.111153613247348,1.200824663693961,0.2802563247513972
SYN_C00657,normal,0,99.19689429939615,47.99451955432059,10.182833742787304,1.1944365766916998,0.00442255947826522
SYN_C00658,normal,0,97.96496172840286,45.06880156756433,9.525467392975674,1.2348831443861825,0.016273419825209863
SYN_C00659,normal,0,105.85762254592389,43.96498328137139,10.163535447176315,1.1900580048982972,0.014860447193607813
SYN_C00660,normal,0,94.01649941207742,48.002944719244034,10.455910443585427,1.211174188771215,0.010882676371562029
SYN_C00661,anomalous,1,97.11426411222573,49.53348959222057,9.802523984178878,1.226949608355935,0.3923879273172626
SYN_C00662,normal,0,95.50779766622959,48.45198330908756,10.000365246022566,1.1862245210995215,0.01888097896626374
SYN_C00663,normal,0,107.21265197005904,47.95015372201286,9.17258137352972,1.2014299942375606,0.018533288227790205
SYN_C00664,normal,0,95.65295777572665,51.703698581384465,9.641186377743795,1.1852038060641483,0.016359806190760617
SYN_C00665,drifting,1,102.81149922363068,51.388478138437776,10.108208086879255,1.1698061982223011,0.13847898676126158
SYN_C00666,normal,0,104.8508073670299,50.59878020828057,10.382186961682372,1.1882247382671842,0.003047623574380296
SYN_C00667,normal,0,99.26938544292295,52.44946335303232,9.760288883689617,1.1914445500910582,0.01788307614640276
SYN_C00668,normal,0,93.11594499529765,48.03107794161404,11.067754428702708,1.1923360752712868,0.006116216913580979
SYN_C00669,drifting,1,93.17923070618154,46.716322294824295,10.1255558560806,1.195505352473921,0.07709398255680308
SYN_C00670,normal,0,104.2988203239804,48.43299897731789,9.490657249698334,1.2000919111158035,0.011401559657071873
SYN_C00671,normal,0,93.69702990600071,48.22609168495469,10.514873084497614,1.1820479758350375,0.019494919573847923
SYN_C00672,drifting,1,101.96013305529956,43.846131631858924,9.498822747607703,1.2052743032374476,0.12480021195136609
SYN_C00673,normal,0,100.57174554910299,48.363294081359086,10.131370810159147,1.2181999815776954,0.004619188238599443
SYN_C00674,normal,0,101.88566242155514,53.314551665546674,9.628303574922047,1.2199596783192797,0.0039950551770156825
SYN_C00675,normal,0,102.35792403922943,52.40256029185359,9.457026220256921,1.196097385851491,0.017038663840327505
SYN_C00676,normal,0,95.33164607791049,51.57555157086824,10.384860875817491,1.2134083185322182,0.0002611733873664157
SYN_C00677,normal,0,95.12235910492629,50.394854129710936,9.896089214621576,1.1897849973975883,0.0034846310435964
SYN_C00678,normal,0,103.57463567050202,54.34669557842609,10.690268821824102,1.1948495446028164,0.006546548425980467
SYN_C00679,drifting,1,96.85327694717802,46.819496315396115,9.592826564795022,1.2059778712009706,0.14946856276649975
SYN_C00680,normal,0,86.24925753997425,47.1055186341114,9.3761437193437,1.1949793197713998,0.014765669417261245
SYN_C00681,anomalous,1,103.24377648941932,53.3728858210656,9.808133806301697,1.181041405285764,0.26622283027752347
SYN_C00682,drifting,1,94.81869355965615,50.08281469051612,11.156203519893191,1.21249882735733,0.07081858066964043
SYN_C00683,normal,0,102.33567938952626,47.98646507886747,10.333566242946823,1.187570941702239,0.009609296578377504
SYN_C00684,normal,0,106.96410924658484,51.65577388026941,10.221557205494626,1.1922003563635544,0.007866571384213195
SYN_C00685,normal,0,100.08381228630974,48.68459911493604,10.234775684062365,1.2158733403366393,0.018374885338967004
SYN_C00686,anomalous,1,104.97882915831765,47.487423513581795,9.806062623335306,1.2080568796076618,0.2082508419065029
SYN_C00687,normal,0,100.76898840268102,47.40394456139873,11.091740109479426,1.2026416670465754,0.015118211906646391
SYN_C00688,normal,0,107.93714664070573,50.964648083078046,10.183234169567939,1.1779603893438837,0.012656616556391732
SYN_C00689,normal,0,94.68946445621447,50.61744648989199,10.14572651343412,1.1825504955160568,0.00680065355948704
SYN_C00690,normal,0,99.95892509791756,54.550240299967854,10.393945179805401,1.2059598642559568,0.017177678517957855
SYN_C00691,normal,0,103.36580802520734,49.12973226019549,9.490702710541182,1.2094504756906426,0.005061798884309922
SYN_C00692,normal,0,99.04794121494977,49.07855165360626,9.648261232336722,1.2037952904019473,0.018918371048763975
SYN_C00693,drifting,1,105.76109498326335,54.31890059158075,9.90179444393629,1.1928939022025635,0.05697121689762306
SYN_C00694,normal,0,97.8398023024461,52.95694037983277,10.396531287373385,1.1924009190846911,0.0052093742684059955
SYN_C00695,normal,0,110.34685575814444,50.43469491128822,9.480778794904735,1.2032374658547047,0.01640170797063177
SYN_C00696,normal,0,110.61098752136122,45.31696183225607,9.97305823238527,1.1812234185986452,0.01828422967976458
SYN_C00697,normal,0,101.4103599811365,47.564435653150305,9.91646019185356,1.2013753352580283,0.0045302270442921745
SYN_C00698,normal,0,102.76300590177308,46.83771560783679,9.370245676949724,1.1791684451072433,0.004588621014741692
SYN_C00699,normal,0,105.9583571781232,50.10935533069811,9.796427344397244,1.1842105733095853,0.0015719702964230487
SYN_C00700,normal,0,94.06401300516316,48.47497665637537,10.216900847269214,1.2026732115168515,0.006826639127175935
SYN_C00701,normal,0,93.43999992711105,54.8087146785269,9.406692141723406,1.208748480183416,0.010005157066096037
SYN_C00702,normal,0,106.28209456928818,45.28568835867797,10.564533837483584,1.2051269969964542,0.0017191659332906762
SYN_C00703,normal,0,101.369942364365,46.515980849261865,10.18721815417299,1.183282026226196,0.0029266105479647166
SYN_C00704,normal,0,98.86747377010106,50.73388635463956,10.138402660532563,1.1719347313329833,0.008443128851468569
SYN_C00705,normal,0,100.0556165144058,51.56430814929251,10.003275231180028,1.1998752714097023,0.003602751955232164
SYN_C00706,normal,0,88.06979263817965,42.238591307312475,9.563071210770572,1.1715093208753689,0.015469852481613745
SYN_C00707,normal,0,99.047188427715,44.79376952250427,9.740121259849726,1.2141663873867834,0.00644904187839904
SYN_C00708,normal,0,96.23476630403388,49.20918892057816,10.144741885202848,1.1837799707248697,0.0009267902298925069
SYN_C00709,normal,0,104.59035816807541,54.0681308944549,9.739337918208768,1.2335128356791991,0.0030904630905364463
SYN_C00710,normal,0,104.97515389192003,55.66328265565091,10.075499629363781,1.1855701247737715,0.00614480669585816
SYN_C00711,normal,0,102.88340117064955,48.75650752951092,9.64044747230206,1.206944304101911,0.0029158265738929525
SYN_C00712,drifting,1,101.9772932439957,49.48805906773875,10.180571965201462,1.1889508869044392,0.13965160278676558
SYN_C00713,drifting,1,92.51326625639867,47.489402728146075,10.210432239198362,1.1974773920812456,0.06348976371457539
SYN_C00714,normal,0,102.95321539998437,51.89961919965837,9.348924537640134,1.2027596032595287,0.004311024198210274
SYN_C00715,anomalous,1,103.14698972761693,54.585588753481794,10.026923414600395,1.2129043867958909,0.2809717850548719
SYN_C00716,normal,0,106.22596326884366,53.76806221214015,9.391332828843861,1.2152927292016324,0.004131898317448901
SYN_C00717,drifting,1,110.59104906215099,49.91299816203375,9.255583609177318,1.2109097874609767,0.12197764382758518
SYN_C00718,normal,0,91.53719663214196,47.484404884594326,9.762443099795052,1.2155644673235317,0.008373688283789444
SYN_C00719,drifting,1,98.05761587190894,50.02459101292946,11.118767024871726,1.1907582901406915,0.08873253583223906
SYN_C00720,normal,0,96.28866681421178,54.14236011330073,10.310155181209964,1.2097319386625807,0.010481578322052317
SYN_C00721,normal,0,100.86253594192537,48.798448704960144,10.556841617462801,1.194886588540045,0.01245146734809795
SYN_C00722,normal,0,100.06700929109019,44.55371291195674,10.243366615409478,1.2147934130733022,0.018187674435702274
SYN_C00723,anomalous,1,98.82958963459927,48.9199722400476,10.08217735372113,1.2017336128711327,0.29340969988028903
SYN_C00724,normal,0,105.13802180700587,49.162922739534984,10.358156646693736,1.2093039374794075,0.013761406669488177
SYN_C00725,normal,0,94.49292894409608,44.536105516191505,9.744171452534994,1.2043721337314586,0.003971746255818987
SYN_C00726,normal,0,94.79439266303697,50.696111995994954,10.188205846692309,1.2114056736110506,0.008983808620239677
SYN_C00727,normal,0,94.8788736445098,51.518013989766196,10.470839124969935,1.187885216853275,0.014590201748825193
SYN_C00728,normal,0,98.19836206287006,55.57967784445493,10.27976868880391,1.1764212826054625,0.01110260182160258
SYN_C00729,normal,0,93.85704892044077,46.00286912947066,10.497111986014668,1.214834517107258,0.003387078700051509
SYN_C00730,anomalous,1,99.75714255600364,52.19156429386629,10.073040063851465,1.2201749150859194,0.29410589159241785
SYN_C00731,normal,0,99.17254902684567,52.90050845352763,10.676832260732214,1.198261531119557,0.015750073035624184
SYN_C00732,normal,0,96.06742443000459,51.55886279280593,9.916707298473083,1.2121665122525918,0.003932931214502507
SYN_C00733,normal,0,104.36883127028098,46.97959510146762,10.847076972003528,1.1755603413197153,0.006886228882178625
SYN_C00734,normal,0,99.70249735856632,46.805219957772465,10.229442968957661,1.1906769041164187,0.01467321676780334
SYN_C00735,drifting,1,105.31323682015902,50.29159025685144,9.846421497669299,1.2012293196143702,0.08555176242543056
SYN_C00736,normal,0,99.02475074397783,50.27053297953888,9.528347926348209,1.1739709918854593,0.019387106641216713
SYN_C00737,anomalous,1,99.87902555884322,48.32169852611388,9.676803586771776,1.17705767708804,0.29274650841159533
SYN_C00738,anomalous,1,97.18608797659145,53.87491104059977,9.616255333497374,1.2023692761961122,0.26685699898746945
SYN_C00739,normal,0,99.96476729732258,48.79774525252382,9.964512317447527,1.1909147763204357,0.01780751310549862
SYN_C00740,normal,0,103.56115653066023,44.31889776764289,9.49041666571472,1.1947998635855444,0.019396291198655057
SYN_C00741,normal,0,97.94332883864851,49.327830456485486,10.517103379477568,1.1939054639132356,0.007934906740323974
SYN_C00742,normal,0,102.59205981267333,51.440820044737116,10.044289149761731,1.1807463140241794,0.008716956268050248
SYN_C00743,normal,0,95.9362651947713,51.02588345618314,10.028059871543078,1.1967371574220969,0.0032574141738688066
SYN_C00744,normal,0,103.79525282761105,51.002667761419836,9.53384526833442,1.1997944426392377,0.00945238913139014
SYN_C00745,normal,0,97.10047086344036,54.481967043070036,9.692384918563762,1.1912593446921012,0.015608643205506936
SYN_C00746,drifting,1,104.25839936614526,46.65562828489362,9.111853061968528,1.1924778695479519,0.14405889759437282
SYN_C00747,normal,0,100.30488271216832,48.728874954947976,10.647122056190984,1.1969404009024827,0.0013784865205128582
SYN_C00748,normal,0,107.60476866695532,54.63516211403121,9.432913342496054,1.2122964181262956,0.006380268984108639
SYN_C00749,drifting,1,94.22966136872896,44.09795033910715,9.46323850277366,1.1985830689632384,0.0851141975945909
SYN_C00750,normal,0,92.61911613344066,49.83891665839169,10.565269356828818,1.1711050815804036,0.01851137369079068
SYN_C00751,normal,0,96.91891377012216,53.6867633457111,10.155025863527896,1.1820921471463302,0.0036511676134410045
SYN_C00752,normal,0,93.07694525982843,53.64204875280218,10.048294714984031,1.2139772095871713,0.005942505283831176
SYN_C00753,normal,0,93.0863255278586,51.98034911853906,10.136107390156821,1.1897159246852287,0.018701183600119464
SYN_C00754,normal,0,103.10775380229938,52.056317905285084,10.381560149304466,1.198672699428821,0.006895933493907549
SYN_C00755,normal,0,99.97910603293671,46.87693063083459,10.039950126697457,1.228873365629317,0.01661826368483485
SYN_C00756,normal,0,97.6015951164787,54.119531251787556,9.38258610239287,1.2094772372837725,0.005741975014211891
SYN_C00757,normal,0,98.06518701347284,46.39981486614262,10.293275948950221,1.1677751209125224,0.005140233154163763
SYN_C00758,drifting,1,97.0138116783683,46.57876094187988,10.168937550657315,1.2216736177894891,0.09076479221851151
SYN_C00759,anomalous,1,108.25184583909522,51.16362239349124,10.468621338981514,1.2022447007971746,0.3092403290070659
SYN_C00760,normal,0,96.32247146178482,48.5209565128484,9.500360454609806,1.2055395047520754,0.003741810497482516
SYN_C00761,normal,0,93.3893305095835,50.620090097119274,9.708263240965731,1.2045625519893324,0.0012533442343241718
SYN_C00762,anomalous,1,103.98025308743163,51.29230123784068,10.156835553885674,1.2137003446778227,0.3741385039655457
SYN_C00763,normal,0,98.9212218832609,55.33432921812665,9.622195373383228,1.1988038784499406,0.008307198590289569
SYN_C00764,normal,0,110.19386844408943,51.30117375669923,9.058862998837695,1.17777647349455,0.014268319145707347
SYN_C00765,normal,0,97.36897180602932,48.144397087524624,10.078932231494747,1.2048528885142147,0.010106878559988873
SYN_C00766,drifting,1,104.22992089878396,52.0294638745584,10.358003053240093,1.1792727398807714,0.051569552730005
SYN_C00767,normal,0,105.41098665299653,47.504737399753665,9.948427271623371,1.2272488217672044,0.008146628774413902
SYN_C00768,normal,0,97.39332083898998,52.73946657312813,10.219254050901782,1.1945678856856443,0.004088730374482262
SYN_C00769,drifting,1,96.28539616045482,50.19388375870776,10.161347005727153,1.1992238922227876,0.06835515759833116
SYN_C00770,normal,0,103.70683265465452,51.20163144847084,10.004198143038412,1.189859613791027,0.013670144571807737
SYN_C00771,normal,0,102.87445958956965,44.658038068655955,10.054385262678833,1.2050875104421495,0.005057124212430832
SYN_C00772,drifting,1,92.94694949644537,43.24776321445554,10.539655244798492,1.2068154822549648,0.08614879356647051
SYN_C00773,normal,0,94.3578218184764,45.495727302759704,9.614299769442548,1.1898194586792585,0.0006415889628880356
SYN_C00774,normal,0,87.31784997525997,55.2373125670954,10.309217924916396,1.2067959574678815,0.019290804643572985
SYN_C00775,normal,0,102.97693426989402,46.55553553145873,9.527648896539393,1.2010158933270394,0.018849808563517166
SYN_C00776,normal,0,98.69086403432128,52.19692940596679,9.682087914933911,1.1985619656827422,0.004289183170366258
SYN_C00777,drifting,1,99.18924789512359,48.07427660326788,10.47836692589058,1.1887269369438442,0.1165935663672449
SYN_C00778,normal,0,91.54277951149074,49.27990970234228,9.516067441900995,1.234715824419492,0.004771770275509191
SYN_C00779,normal,0,94.50948823455337,49.86583923479222,9.903363500902381,1.2177418779831595,0.011602061817906004
SYN_C00780,normal,0,97.61020543716216,54.931335283434485,10.944538842210923,1.2109254447617819,0.008548331844139515
SYN_C00781,normal,0,96.6383719992609,51.753516592374275,10.410220264124387,1.2168972589527813,0.01775577931407457
SYN_C00782,normal,0,100.58918037758815,51.15509942096105,9.705131214825016,1.204498626507917,0.008538184988019433
SYN_C00783,drifting,1,102.91734063315907,53.89009529633359,9.773669899989233,1.1947600170153372,0.056393343580687344
SYN_C00784,normal,0,111.34806284642599,48.10040940871525,9.93195354872658,1.1603540219182709,0.0027165975033782664
SYN_C00785,normal,0,99.89991484984537,53.2050289308543,10.524777692415658,1.1817151991947208,0.010933106682826394
SYN_C00786,normal,0,105.57701331548473,52.70390778547619,9.599341142803047,1.2324753824086285,0.0022650260134493582
SYN_C00787,drifting,1,95.85013611510112,52.669698089730595,9.575132423252679,1.2174030162748417,0.08495078273767839
SYN_C00788,normal,0,91.62526842512322,49.53494989126548,10.285341222751772,1.2030347800412446,0.00894420053953796
SYN_C00789,drifting,1,98.23849176644937,48.688055312667714,9.32754521308892,1.1763369521799747,0.08652701633745569
SYN_C00790,drifting,1,92.01139141062879,47.39052906449175,9.63556913893957,1.2095216351411906,0.12910123473290944
SYN_C00791,normal,0,100.07336583584552,47.578452905100384,9.965964407369755,1.1958293362993864,0.011545581868863388
SYN_C00792,normal,0,96.09772937745667,47.24896054682453,9.986471915208693,1.2104693687141301,0.01890682600833148
SYN_C00793,normal,0,90.22864306622708,51.100543285478224,9.45415204124083,1.1833212355981704,0.005867130805948393
SYN_C00794,drifting,1,108.68012572930088,49.31499106018978,10.141496159653592,1.1926507624830012,0.07749848563498905
SYN_C00795,drifting,1,97.31219143447309,51.29420059304006,10.221506011173059,1.2132766931078809,0.1391916696834697
SYN_C00796,normal,0,91.811903485279,51.46364605895841,9.735004269584916,1.228917188270297,0.012988496812566563
SYN_C00797,drifting,1,104.49085895253644,46.820731837135,10.66430292454658,1.190123398964259,0.14439689231265657
SYN_C00798,drifting,1,96.35692818730358,46.73069440367231,10.135842427339092,1.1850058195451105,0.07215834924471466
SYN_C00799,drifting,1,105.45083016845331,49.31401885048006,9.598056410731648,1.2153432908119872,0.08777605916364875
SYN_C00800,normal,0,96.33302832660975,47.674637829158655,10.648312218513135,1.1811012221528052,3.572655999328767e-06
SYN_C00801,anomalous,1,97.29551154868601,47.358763581421144,9.790670245893192,1.1821796044122541,0.27165923397862135
SYN_C00802,anomalous,1,101.72415854738523,55.087061027224614,10.071549385729043,1.2039890331381864,0.30700186400920837
SYN_C00803,normal,0,102.96609690352055,45.39993568436776,9.805287510720229,1.2312852816847486,0.017428897870689172
SYN_C00804,normal,0,103.842418686703,56.06919328183403,10.249661239815095,1.187268204233286,0.006341929586622753
SYN_C00805,normal,0,99.55129430635336,50.866629150077266,9.807388684878415,1.194453661148224,0.0048164495783537655
SYN_C00806,normal,0,102.64308360777292,52.95871484905378,9.831657474182519,1.201669555198735,0.002050011633392541
SYN_C00807,normal,0,103.7281430346171,52.604998451990696,9.936008943192837,1.1929092448194751,0.01570497902974603
SYN_C00808,normal,0,101.00284569283424,51.850877531798105,9.799219897995993,1.1734974823384037,0.0011314190961017778
SYN_C00809,normal,0,99.28670943367852,54.98549539742956,10.428725835380524,1.2120293576026204,0.012357482348425207
SYN_C00810,normal,0,92.77352525884434,46.75274993456966,9.496882689550432,1.2027948755145454,0.0063106407111218265
SYN_C00811,normal,0,102.99587078389995,49.53086486666477,9.985140929484698,1.205502981699703,0.014222813907115219
SYN_C00812,normal,0,100.21086849570575,47.44145926249776,10.03578602769241,1.1978744420662915,0.01931609173233638
SYN_C00813,normal,0,97.93192073824646,44.911761406902855,9.950146287229106,1.2226976286430071,0.005497321429237625
SYN_C00814,normal,0,106.3888318179583,48.01627664432533,10.387319449360012,1.1924319191153205,0.012394291515963553
SYN_C00815,normal,0,92.86083183543342,55.61764333467146,9.398420802332033,1.1838442457038296,0.00741072420387052
SYN_C00816,anomalous,1,108.22018157682443,49.47959990774686,10.227166897421984,1.2249556038882026,0.36950937396320904
SYN_C00817,normal,0,99.88863360682767,55.95054714000068,9.502019100796554,1.1670207077233372,0.010188653262130611
SYN_C00818,drifting,1,101.5875908925145,56.25748149032961,9.796489392186635,1.197693028568694,0.1233459807097735
SYN_C00819,anomalous,1,98.02477942734865,58.985391091088246,9.46092394166341,1.1988673861527246,0.2797189052145783
SYN_C00820,anomalous,1,91.66463543738335,55.71647905729492,9.867163529892041,1.1982817152592418,0.22726192748933005
SYN_C00821,normal,0,99.30195050767111,57.07439559600142,9.768715489608006,1.1767318227413517,0.0016658407437209523
SYN_C00822,normal,0,101.67372453446396,50.97550262316717,10.65530871898961,1.1822243255362872,0.004087245178135717
SYN_C00823,normal,0,103.38112723201297,50.68498470106002,10.096546561100453,1.21436985552368,0.015884715999294884
SYN_C00824,drifting,1,99.0098340078055,50.88451808364605,10.175914408058361,1.2207801029587235,0.07686410169632987
SYN_C00825,drifting,1,89.0373007939779,50.00018661383109,9.556998573026796,1.1937403475126933,0.13260142283317672
SYN_C00826,normal,0,92.29169327708688,50.44898940550263,10.296030845137164,1.1860400442175987,0.0068987454731972075
SYN_C00827,normal,0,110.26009811881647,52.256547695460256,10.655290392150455,1.1732281343744733,2.0186731913469647e-05
SYN_C00828,normal,0,94.53732008113943,48.60254643411039,10.347963667426486,1.2141085464900572,0.00641701735515406
SYN_C00829,normal,0,107.13524729119604,45.86712728657387,9.47519496999253,1.214994701940098,0.013393638623492228
SYN_C00830,anomalous,1,95.32956631291202,51.090856392717576,9.814343258883435,1.157838117884224,0.2864931569762864
SYN_C00831,normal,0,99.08772045136067,47.92158549702555,10.043396044437939,1.1636413231152,0.019431768315137442
SYN_C00832,normal,0,103.12604129799952,48.23217950758598,9.769134729674207,1.2020522634633894,0.017082362867673184
SYN_C00833,normal,0,95.89902776709563,49.57174030905749,11.01319634130432,1.2039927156545707,0.015137313447489342
SYN_C00834,drifting,1,107.96107567879527,48.883570341398375,9.807089427695248,1.1928400832480026,0.14738847576501254
SYN_C00835,normal,0,100.37864179034206,53.33012747755008,9.982659459711524,1.1995057641965534,0.018586324164690266
SYN_C00836,anomalous,1,102.30425423149835,49.49977538142997,9.759908804996295,1.1962914138803067,0.30091733706383933
SYN_C00837,drifting,1,98.66196495990437,53.48134891363015,10.092673485538043,1.2003964217981475,0.1131362212367801
SYN_C00838,normal,0,103.29360143508545,50.61804874682646,10.552940006408866,1.1864863577946316,0.01318858332839661
SYN_C00839,normal,0,107.89396369924931,49.734412994192986,10.045942181110837,1.1998162264920909,0.010383531138920796
SYN_C00840,normal,0,99.34357031188392,50.47466145886038,9.912394698087057,1.1898844966707136,0.010791870566653579
SYN_C00841,normal,0,108.64856395374618,46.1251104079378,9.570435821501647,1.1886343367679604,0.018884713799018685
SYN_C00842,normal,0,96.94202095810441,51.014231568412086,10.48353454734695,1.1719966107357431,4.272339636274713e-05
SYN_C00843,normal,0,103.82048019675855,52.54756788894488,9.942522424767805,1.197366885233569,0.010313251677917537
SYN_C00844,normal,0,102.44557168121526,52.972551280538674,9.925321486130786,1.212044603501869,0.015381569717957722
SYN_C00845,drifting,1,94.65708963658815,45.943477743866396,9.064425127740467,1.1951162265958137,0.06612989905801425
SYN_C00846,normal,0,101.06904852318667,45.44305939327107,9.949113359651951,1.1946977529179434,0.000762184515007176
SYN_C00847,normal,0,100.03682968925186,48.38954442475749,9.839558009053734,1.2188357870036353,0.01646360292303746
SYN_C00848,normal,0,95.73403911861577,54.153987073978634,9.269598235850788,1.2153747360668283,0.016879476577633723
SYN_C00849,normal,0,101.79001217097063,50.66292618074074,10.395844572084465,1.2260187408122538,0.01047183806463464
SYN_C00850,anomalous,1,100.73144773054258,47.67591428075539,9.785903032309225,1.2338562783723828,0.3737171550129616
SYN_C00851,anomalous,1,99.63706526346391,45.64118159920886,10.758227551083992,1.2008923077044247,0.370598451433799
SYN_C00852,normal,0,99.65711265470658,47.94803208663915,10.565776615875624,1.1826424864965503,0.016575616098965486
SYN_C00853,normal,0,99.54994870538191,47.745346614460765,9.712038555699825,1.1921829223584444,0.002852694779186191
SYN_C00854,normal,0,98.16150189376836,52.80685315593577,10.547725460908376,1.2085950307677995,0.018861282110377547
SYN_C00855,normal,0,100.69917047507491,53.03763274816113,10.644216877791694,1.221601578684259,0.0009768855844510705
SYN_C00856,normal,0,96.7804289381811,46.85029438342719,9.776385777791244,1.184267059501134,0.0007450282570299249
SYN_C00857,normal,0,113.28404745735,52.2594981847448,9.58693595621969,1.2038291735183801,0.010480430930704037
SYN_C00858,anomalous,1,92.95333377267342,51.95227069602628,9.13785812838863,1.1881070733978498,0.35369855034451836
SYN_C00859,normal,0,97.0763196138277,46.460957555711204,10.152176639635893,1.1978001858666547,0.014704860316795148
SYN_C00860,normal,0,97.47128947711529,49.74854390351629,9.610669651002691,1.1975757989610776,0.014001109734504474
SYN_C00861,drifting,1,110.20246707162269,51.02245996447225,10.164197171009251,1.2057177926858402,0.05019349478610085
SYN_C00862,normal,0,93.39932675011251,50.489706256152076,9.772859606136633,1.2304848837864062,0.011004231025193708
SYN_C00863,anomalous,1,102.12961148993055,44.86837676957433,9.688107363577885,1.207126324147552,0.27653421902581016
SYN_C00864,normal,0,101.2419703252327,50.39354736354986,9.775403504920524,1.1935524989681754,0.015672410097747277
SYN_C00865,normal,0,101.66801152337274,51.90879467429503,9.480073232212709,1.1910769359514517,0.012154337701501395
